elapsed_s,temperature_c,target_c,power,controller_state,fault,mcu_samples,mcu_temperature_c,loop_clock,loop_clock_frequency,loop_clock_source,loop_dt_count,loop_dt_mean_s,loop_dt_stddev_s,loop_dt_min_s,loop_dt_max_s
8.516944396018516,58.23,100.0,1.0,active,0,1000,65.463,2468448398,64000000,mcu,999,0.30000054254254255,2.431842058551435e-06,0.299987,0.300049
9.018132917990442,60.96,100.0,1.0,active,0,1003,68.192,2526048353,64000000,mcu,1002,0.30000054091816364,2.428379768218315e-06,0.299987,0.300049
9.519395820971113,63.68,100.0,1.0,active,0,1003,68.192,2526048353,64000000,mcu,1002,0.30000054091816364,2.428379768218315e-06,0.299987,0.300049
10.02032142697135,65.01,100.0,1.0,active,0,1006,71.09,2583648465,64000000,mcu,1005,0.3000005412935323,2.424899098974414e-06,0.299987,0.300049
10.52142341202125,67.66,100.0,1.0,active,0,1006,71.09,2583648465,64000000,mcu,1005,0.3000005412935323,2.424899098974414e-06,0.299987,0.300049
11.022433609003201,70.29,100.0,1.0,active,0,1010,75.201,2660448757,64000000,mcu,1009,0.30000054212091176,2.4215050446197076e-06,0.299987,0.300049
11.523401086975355,71.59,100.0,1.0,active,0,1010,75.201,2660448757,64000000,mcu,1009,0.30000054212091176,2.4215050446197076e-06,0.299987,0.300049
12.024502126965672,74.16,100.0,1.0,active,0,1013,78.368,2718048702,64000000,mcu,1012,0.3000005385375494,2.4222080695895034e-06,0.299987,0.300049
12.526059321011417,76.68,100.0,1.0,active,0,1013,78.368,2718048702,64000000,mcu,1012,0.3000005385375494,2.4222080695895034e-06,0.299987,0.300049
13.027294227969833,77.94,100.0,1.0,active,0,1016,81.636,2775648966,64000000,mcu,1015,0.30000053990147785,2.4199771993689935e-06,0.299987,0.300049
13.528835388016887,80.41,100.0,1.0,active,0,1016,81.636,2775648966,64000000,mcu,1015,0.30000053990147785,2.4199771993689935e-06,0.299987,0.300049
